t(s),E(s),F(s),theta,E(theta),F(theta)
1227,2.639975E-05,0.9942834,2.631226,0.0123108,0.9942834
1227.6,2.732932E-05,0.9942995,2.632513,0.01274428,0.9942995
1228.2,2.798002E-05,0.9943161,2.633799,0.01304771,0.9943161
1228.8,3.141942E-05,0.9943339,2.635086,0.01465158,0.9943339
1229.4,3.207012E-05,0.994353,2.636373,0.01495502,0.994353
1230,3.606727E-05,0.9943734,2.637659,0.01681898,0.9943734
1230.6,3.699684E-05,0.9943953,2.638946,0.01725246,0.9943953
1231.2,3.736866E-05,0.9944176,2.640233,0.01742585,0.9944176
1231.8,3.774049E-05,0.9944402,2.641519,0.01759924,0.9944402
1232.4,3.783345E-05,0.9944628,2.642806,0.01764259,0.9944628
1233,3.309265E-05,0.9944841,2.644093,0.01543185,0.9944841
1233.6,3.327856E-05,0.994504,2.645379,0.01551854,0.994504
1234.2,3.299969E-05,0.9945239,2.646666,0.0153885,0.9945239
1234.8,3.31856E-05,0.9945438,2.647953,0.01547519,0.9945438
1235.4,3.299969E-05,0.9945636,2.649239,0.0153885,0.9945636
1236,3.4487E-05,0.9945839,2.650526,0.01608206,0.9945839
1236.6,3.690388E-05,0.9946053,2.651813,0.01720911,0.9946053
1237.2,4.090102E-05,0.9946286,2.653099,0.01907307,0.9946286
1237.8,3.969258E-05,0.9946528,2.654386,0.01850955,0.9946528
1238.4,4.127285E-05,0.9946771,2.655673,0.01924646,0.9946771
1239,3.681092E-05,0.9947005,2.656959,0.01716576,0.9947005
1239.6,3.597431E-05,0.9947223,2.658246,0.01677563,0.9947223
1240.2,3.606727E-05,0.994744,2.659533,0.01681898,0.994744
1240.8,2.956029E-05,0.9947636,2.660819,0.01378463,0.9947636
1241.4,3.011803E-05,0.9947815,2.662106,0.01404471,0.9947815
1242,2.84448E-05,0.9947991,2.663393,0.01326445,0.9947991
1242.6,2.528427E-05,0.9948152,2.664679,0.01179062,0.9948152
1243.2,2.705045E-05,0.9948309,2.665966,0.01261423,0.9948309
1243.8,2.537723E-05,0.9948467,2.667253,0.01183397,0.9948467
1244.4,2.333217E-05,0.9948613,2.668539,0.01088032,0.9948613
1245,2.472653E-05,0.9948757,2.669826,0.01153054,0.9948757
1245.6,2.463357E-05,0.9948905,2.671113,0.01148719,0.9948905
1246.2,2.556314E-05,0.9949056,2.672399,0.01192067,0.9949056
1246.8,2.351809E-05,0.9949203,2.673686,0.01096701,0.9949203
1247.4,2.50054E-05,0.9949348,2.674973,0.01166058,0.9949348
1248,2.658567E-05,0.9949503,2.676259,0.01239749,0.9949503
1248.6,2.593497E-05,0.9949661,2.677546,0.01209406,0.9949661
1249.2,2.56561E-05,0.9949816,2.678833,0.01196402,0.9949816
1249.8,2.472653E-05,0.9949967,2.680119,0.01153054,0.9949967
1250.4,2.519131E-05,0.9950116,2.681406,0.01174728,0.9950116
1251,2.426174E-05,0.9950265,2.682693,0.0113138,0.9950265
1251.6,2.584201E-05,0.9950415,2.683979,0.01205071,0.9950415
1252.2,2.444766E-05,0.9950566,2.685266,0.01140049,0.9950566
1252.8,2.593497E-05,0.9950717,2.686553,0.01209406,0.9950717
1253.4,2.593497E-05,0.9950873,2.687839,0.01209406,0.9950873
1254,2.677158E-05,0.9951031,2.689126,0.01248419,0.9951031
1254.6,2.509836E-05,0.9951186,2.690413,0.01170393,0.9951186
1255.2,2.519131E-05,0.9951337,2.691699,0.01174728,0.9951337
1255.8,2.612088E-05,0.9951491,2.692986,0.01218075,0.9951491
1256.4,2.695749E-05,0.9951651,2.694273,0.01257089,0.9951651
1257,2.723636E-05,0.9951813,2.695559,0.01270093,0.9951813
1257.6,2.723636E-05,0.9951977,2.696846,0.01270093,0.9951977
1258.2,2.732932E-05,0.995214,2.698133,0.01274428,0.995214
1258.8,2.649271E-05,0.9952302,2.699419,0.01235415,0.9952302
1259.4,2.612088E-05,0.995246,2.700706,0.01218075,0.995246
1260,2.491244E-05,0.9952613,2.701993,0.01161723,0.9952613
1260.6,2.3704E-05,0.9952758,2.703279,0.01105371,0.9952758
1261.2,2.138008E-05,0.9952894,2.704566,0.009970013,0.9952894
1261.8,2.165895E-05,0.9953023,2.705853,0.01010006,0.9953023
1262.4,1.970686E-05,0.9953147,2.707139,0.009189751,0.9953147
1263,2.045051E-05,0.9953267,2.708426,0.009536534,0.9953267
1263.6,2.128712E-05,0.9953393,2.709713,0.009926665,0.9953393
1264.2,2.045051E-05,0.9953518,2.710999,0.009536534,0.9953518
1264.8,2.249556E-05,0.9953647,2.712286,0.01049019,0.9953647
1265.4,2.3704E-05,0.9953785,2.713573,0.01105371,0.9953785
1266,2.695749E-05,0.9953937,2.714859,0.01257089,0.9953937
1266.6,2.444766E-05,0.9954091,2.716146,0.01140049,0.9954091
1267.2,2.667862E-05,0.9954245,2.717433,0.01244084,0.9954245
1267.8,2.621384E-05,0.9954404,2.718719,0.0122241,0.9954404
1268.4,2.426174E-05,0.9954555,2.720006,0.0113138,0.9954555
1269,2.379696E-05,0.9954699,2.721293,0.01109706,0.9954699
1269.6,2.296035E-05,0.9954839,2.722579,0.01070693,0.9954839
1270.2,2.156599E-05,0.9954973,2.723866,0.01005671,0.9954973
1270.8,2.203078E-05,0.9955104,2.725153,0.01027345,0.9955104
1271.4,2.156599E-05,0.9955235,2.726439,0.01005671,0.9955235
1272,2.258852E-05,0.9955367,2.727726,0.01053354,0.9955367
1272.6,2.258852E-05,0.9955503,2.729013,0.01053354,0.9955503
1273.2,2.277443E-05,0.9955639,2.730299,0.01062023,0.9955639
1273.8,2.519131E-05,0.9955783,2.731586,0.01174728,0.9955783
1274.4,2.658567E-05,0.9955938,2.732873,0.01239749,0.9955938
1275,2.602792E-05,0.9956096,2.734159,0.01213741,0.9956096
1275.6,2.732932E-05,0.9956256,2.735446,0.01274428,0.9956256
1276.2,2.770115E-05,0.9956421,2.736733,0.01291767,0.9956421
1276.8,2.602792E-05,0.9956582,2.738019,0.01213741,0.9956582
1277.4,2.556314E-05,0.9956737,2.739306,0.01192067,0.9956737
1278,2.723636E-05,0.9956895,2.740593,0.01270093,0.9956895
1278.6,2.537723E-05,0.9957053,2.741879,0.01183397,0.9957053
1279.2,2.556314E-05,0.9957206,2.743166,0.01192067,0.9957206
1279.8,2.649271E-05,0.9957362,2.744453,0.01235415,0.9957362
1280.4,2.807298E-05,0.9957526,2.745739,0.01309106,0.9957526
1281,2.872367E-05,0.9957696,2.747026,0.0133945,0.9957696
1281.6,2.946733E-05,0.9957871,2.748313,0.01374128,0.9957871
1282.2,2.900254E-05,0.9958046,2.749599,0.01352454,0.9958046
1282.8,2.900254E-05,0.995822,2.750886,0.01352454,0.995822
1283.4,2.705045E-05,0.9958388,2.752173,0.01261423,0.9958388
1284,2.714341E-05,0.9958551,2.753459,0.01265758,0.9958551
1284.6,2.314626E-05,0.9958702,2.754746,0.01079362,0.9958702
1285.2,2.175191E-05,0.9958836,2.756032,0.0101434,0.9958836
1285.8,2.017164E-05,0.9958962,2.757319,0.00940649,0.9958962
1286.4,1.989277E-05,0.9959082,2.758606,0.009276447,0.9959082
1287,1.989277E-05,0.9959202,2.759892,0.009276447,0.9959202
1287.6,1.887025E-05,0.9959318,2.761179,0.00879962,0.9959318
1288.2,1.905616E-05,0.9959432,2.762466,0.008886316,0.9959432
1288.8,1.821955E-05,0.9959544,2.763752,0.008496185,0.9959544
1289.4,1.821955E-05,0.9959653,2.765039,0.008496185,0.9959653
1290,1.859137E-05,0.9959763,2.766326,0.008669576,0.9959763
1290.6,1.608154E-05,0.9959867,2.767612,0.007499184,0.9959867
1291.2,1.515197E-05,0.9959961,2.768899,0.007065705,0.9959961
1291.8,1.654632E-05,0.9960056,2.770186,0.007715923,0.9960056
1292.4,1.701111E-05,0.9960157,2.771472,0.007932662,0.9960157
1293,1.710406E-05,0.9960259,2.772759,0.00797601,0.9960259
1293.6,2.035756E-05,0.9960372,2.774046,0.009493186,0.9960372
1294.2,2.519131E-05,0.9960508,2.775332,0.01174728,0.9960508
1294.8,2.900254E-05,0.9960671,2.776619,0.01352454,0.9960671
1295.4,2.863072E-05,0.9960844,2.777906,0.01335115,0.9960844
1296,3.048985E-05,0.9961021,2.779192,0.01421811,0.9961021
1296.6,2.835185E-05,0.9961198,2.780479,0.0132211,0.9961198
1297.2,2.463357E-05,0.9961357,2.781766,0.01148719,0.9961357
1297.8,2.054347E-05,0.9961492,2.783052,0.009579882,0.9961492
1298.4,2.314626E-05,0.9961623,2.784339,0.01079362,0.9961623
1299,2.128712E-05,0.9961757,2.785626,0.009926665,0.9961757
1299.6,1.924207E-05,0.9961878,2.786912,0.008973012,0.9961878
1300.2,2.128712E-05,0.9962,2.788199,0.009926665,0.9962
1300.8,2.110121E-05,0.9962127,2.789486,0.009839969,0.9962127
1301.4,2.193782E-05,0.9962256,2.790772,0.0102301,0.9962256
1302,2.323922E-05,0.9962392,2.792059,0.01083697,0.9962392
1302.6,2.230965E-05,0.9962528,2.793346,0.01040349,0.9962528
1303.2,2.30533E-05,0.9962664,2.794632,0.01075027,0.9962664
1303.8,2.361105E-05,0.9962804,2.795919,0.01101036,0.9962804
1304.4,2.509836E-05,0.996295,2.797206,0.01170393,0.996295
1305,2.463357E-05,0.99631,2.798492,0.01148719,0.99631
1305.6,2.463357E-05,0.9963247,2.799779,0.01148719,0.9963247
1306.2,2.240261E-05,0.9963388,2.801066,0.01044684,0.9963388
1306.8,2.314626E-05,0.9963525,2.802352,0.01079362,0.9963525
1307.4,2.258852E-05,0.9963662,2.803639,0.01053354,0.9963662
1308,2.02646E-05,0.9963791,2.804926,0.009449838,0.9963791
1308.6,1.970686E-05,0.9963911,2.806212,0.009189751,0.9963911
1309.2,1.989277E-05,0.996403,2.807499,0.009276447,0.996403
1309.8,1.766181E-05,0.9964142,2.808786,0.008236098,0.9964142
1310.4,1.859137E-05,0.9964251,2.810072,0.008669576,0.9964251
1311,1.83125E-05,0.9964362,2.811359,0.008539533,0.9964362
1311.6,1.877729E-05,0.9964473,2.812646,0.008756272,0.9964473
1312.2,1.989277E-05,0.9964589,2.813932,0.009276447,0.9964589
1312.8,2.045051E-05,0.996471,2.815219,0.009536534,0.996471
1313.4,2.02646E-05,0.9964832,2.816506,0.009449838,0.9964832
1314,2.30533E-05,0.9964962,2.817792,0.01075027,0.9964962
1314.6,2.240261E-05,0.9965099,2.819079,0.01044684,0.9965099
1315.2,1.970686E-05,0.9965225,2.820366,0.009189751,0.9965225
1315.8,1.924207E-05,0.9965342,2.821652,0.008973012,0.9965342
1316.4,1.998573E-05,0.9965459,2.822939,0.009319795,0.9965459
1317,1.691815E-05,0.996557,2.824226,0.007889315,0.996557
1317.6,1.840546E-05,0.9965676,2.825512,0.008582881,0.9965676
1318.2,1.710406E-05,0.9965783,2.826799,0.00797601,0.9965783
1318.8,1.849842E-05,0.9965889,2.828086,0.008626229,0.9965889
1319.4,1.979981E-05,0.9966004,2.829372,0.009233099,0.9966004
1320,2.045051E-05,0.9966125,2.830659,0.009536534,0.9966125
1320.6,1.998573E-05,0.9966246,2.831946,0.009319795,0.9966246
1321.2,2.203078E-05,0.9966372,2.833232,0.01027345,0.9966372
1321.8,2.203078E-05,0.9966505,2.834519,0.01027345,0.9966505
1322.4,2.193782E-05,0.9966636,2.835806,0.0102301,0.9966636
1323,2.110121E-05,0.9966766,2.837092,0.009839969,0.9966766
1323.6,1.979981E-05,0.9966888,2.838379,0.009233099,0.9966888
1324.2,2.082234E-05,0.996701,2.839666,0.009709926,0.996701
1324.8,1.784772E-05,0.9967126,2.840952,0.008322793,0.9967126
1325.4,1.803363E-05,0.9967234,2.842239,0.008409489,0.9967234
1326,1.756885E-05,0.9967341,2.843526,0.00819275,0.9967341
1326.6,1.663928E-05,0.9967443,2.844812,0.007759271,0.9967443
1327.2,1.794068E-05,0.9967547,2.846099,0.008366141,0.9967547
1327.8,1.710406E-05,0.9967652,2.847386,0.00797601,0.9967652
1328.4,1.859137E-05,0.9967759,2.848672,0.008669576,0.9967759
1329,2.007868E-05,0.9967875,2.849959,0.009363143,0.9967875
1329.6,2.007868E-05,0.9967996,2.851246,0.009363143,0.9967996
1330.2,1.933503E-05,0.9968114,2.852532,0.00901636,0.9968114
1330.8,2.175191E-05,0.9968237,2.853819,0.0101434,0.9968237
1331.4,2.02646E-05,0.9968363,2.855106,0.009449838,0.9968363
1332,2.007868E-05,0.9968484,2.856392,0.009363143,0.9968484
1332.6,2.035756E-05,0.9968606,2.857679,0.009493186,0.9968606
1333.2,1.933503E-05,0.9968725,2.858966,0.00901636,0.9968725
1333.8,1.887025E-05,0.9968839,2.860252,0.00879962,0.9968839
1334.4,1.942799E-05,0.9968954,2.861539,0.009059707,0.9968954
1335,1.979981E-05,0.9969072,2.862826,0.009233099,0.9969072
1335.6,1.970686E-05,0.996919,2.864112,0.009189751,0.996919
1336.2,1.96139E-05,0.9969308,2.865399,0.009146403,0.9969308
1336.8,1.942799E-05,0.9969425,2.866686,0.009059707,0.9969425
1337.4,1.766181E-05,0.9969537,2.867972,0.008236098,0.9969537
1338,1.89632E-05,0.9969647,2.869259,0.008842968,0.9969647
1338.6,1.719702E-05,0.9969755,2.870546,0.008019358,0.9969755
1339.2,1.580267E-05,0.9969854,2.871832,0.00736914,0.9969854
1339.8,1.766181E-05,0.9969954,2.873119,0.008236098,0.9969954
1340.4,1.691815E-05,0.9970058,2.874406,0.007889315,0.9970058
1341,1.710406E-05,0.997016,2.875692,0.00797601,0.997016
1341.6,1.794068E-05,0.9970265,2.876979,0.008366141,0.9970265
1342.2,1.89632E-05,0.9970376,2.878265,0.008842968,0.9970376
1342.8,1.784772E-05,0.9970487,2.879552,0.008322793,0.9970487
1343.4,1.942799E-05,0.9970598,2.880839,0.009059707,0.9970598
1344,1.83125E-05,0.9970712,2.882125,0.008539533,0.9970712
1344.6,1.821955E-05,0.9970821,2.883412,0.008496185,0.9970821
1345.2,1.914912E-05,0.9970933,2.884699,0.008929664,0.9970933
1345.8,1.924207E-05,0.9971048,2.885985,0.008973012,0.9971048
1346.4,1.747589E-05,0.9971159,2.887272,0.008149402,0.9971159
1347,1.83125E-05,0.9971266,2.888559,0.008539533,0.9971266
1347.6,1.766181E-05,0.9971374,2.889845,0.008236098,0.9971374
1348.2,1.728998E-05,0.9971479,2.891132,0.008062706,0.9971479
1348.8,1.682519E-05,0.9971581,2.892419,0.007845967,0.9971581
1349.4,1.794068E-05,0.9971685,2.893705,0.008366141,0.9971685
1350,1.849842E-05,0.9971795,2.894992,0.008626229,0.9971795
1350.6,1.812659E-05,0.9971905,2.896279,0.008452837,0.9971905
1351.2,1.728998E-05,0.9972011,2.897565,0.008062706,0.9972011
1351.8,1.952094E-05,0.9972121,2.898852,0.009103055,0.9972121
1352.4,1.747589E-05,0.9972232,2.900139,0.008149402,0.9972232
1353,1.738294E-05,0.9972337,2.901425,0.008106054,0.9972337
1353.6,1.626745E-05,0.9972438,2.902712,0.007585879,0.9972438
1354.2,1.701111E-05,0.9972538,2.903999,0.007932662,0.9972538
1354.8,1.608154E-05,0.9972637,2.905285,0.007499184,0.9972637
1355.4,1.636041E-05,0.9972734,2.906572,0.007629227,0.9972734
1356,1.468719E-05,0.9972827,2.907859,0.006848965,0.9972827
1356.6,1.55238E-05,0.9972918,2.909145,0.007239096,0.9972918
1357.2,1.598858E-05,0.9973013,2.910432,0.007455836,0.9973013
1357.8,1.468719E-05,0.9973105,2.911719,0.006848965,0.9973105
1358.4,1.329283E-05,0.9973189,2.913005,0.006198747,0.9973189
1359,1.533788E-05,0.9973274,2.914292,0.007152401,0.9973274
1359.6,1.440832E-05,0.9973364,2.915579,0.006718922,0.9973364
1360.2,1.48731E-05,0.9973452,2.916865,0.006935661,0.9973452
1360.8,1.589563E-05,0.9973544,2.918152,0.007412488,0.9973544
1361.4,1.691815E-05,0.9973642,2.919439,0.007889315,0.9973642
1362,1.61745E-05,0.9973742,2.920725,0.007542532,0.9973742
1362.6,1.459423E-05,0.9973834,2.922012,0.006805618,0.9973834
1363.2,1.645337E-05,0.9973927,2.923299,0.007672575,0.9973927
1363.8,1.61745E-05,0.9974025,2.924585,0.007542532,0.9974025
1364.4,1.55238E-05,0.997412,2.925872,0.007239096,0.997412
1365,1.431536E-05,0.9974209,2.927159,0.006675574,0.9974209
1365.6,1.515197E-05,0.9974298,2.928445,0.007065705,0.9974298
1366.2,1.673224E-05,0.9974394,2.929732,0.007802619,0.9974394
1366.8,1.589563E-05,0.9974491,2.931019,0.007412488,0.9974491
1367.4,1.598858E-05,0.9974587,2.932305,0.007455836,0.9974587
1368,1.663928E-05,0.9974685,2.933592,0.007759271,0.9974685
1368.6,1.654632E-05,0.9974785,2.934879,0.007715923,0.9974785
1369.2,1.524493E-05,0.997488,2.936165,0.007109053,0.997488
1369.8,1.570971E-05,0.9974973,2.937452,0.007325792,0.9974973
1370.4,1.570971E-05,0.9975067,2.938739,0.007325792,0.9975067
1371,1.589563E-05,0.9975162,2.940025,0.007412488,0.9975162
1371.6,1.524493E-05,0.9975255,2.941312,0.007109053,0.9975255
1372.2,1.478014E-05,0.9975345,2.942599,0.006892313,0.9975345
1372.8,1.55238E-05,0.9975436,2.943885,0.007239096,0.9975436
1373.4,1.598858E-05,0.9975531,2.945172,0.007455836,0.9975531
1374,1.747589E-05,0.9975631,2.946459,0.008149402,0.9975631
1374.6,1.691815E-05,0.9975734,2.947745,0.007889315,0.9975734
1375.2,1.840546E-05,0.997584,2.949032,0.008582881,0.997584
1375.8,1.83125E-05,0.997595,2.950319,0.008539533,0.997595
1376.4,1.719702E-05,0.9976057,2.951605,0.008019358,0.9976057
1377,1.701111E-05,0.997616,2.952892,0.007932662,0.997616
1377.6,1.766181E-05,0.9976264,2.954179,0.008236098,0.9976264
1378.2,1.570971E-05,0.9976364,2.955465,0.007325792,0.9976364
1378.8,1.310692E-05,0.997645,2.956752,0.006112051,0.997645
1379.4,1.478014E-05,0.9976534,2.958039,0.006892313,0.9976534
1380,1.580267E-05,0.9976626,2.959325,0.00736914,0.9976626
1380.6,1.478014E-05,0.9976717,2.960612,0.006892313,0.9976717
1381.2,1.524493E-05,0.9976807,2.961899,0.007109053,0.9976807
1381.8,1.710406E-05,0.9976904,2.963185,0.00797601,0.9976904
1382.4,1.728998E-05,0.9977008,2.964472,0.008062706,0.9977008
1383,1.738294E-05,0.9977112,2.965759,0.008106054,0.9977112
1383.6,1.794068E-05,0.9977218,2.967045,0.008366141,0.9977218
1384.2,1.784772E-05,0.9977325,2.968332,0.008322793,0.9977325
1384.8,1.756885E-05,0.9977431,2.969619,0.00819275,0.9977431
1385.4,1.756885E-05,0.9977537,2.970905,0.00819275,0.9977537
1386,1.924207E-05,0.9977647,2.972192,0.008973012,0.9977647
1386.6,1.775476E-05,0.9977758,2.973479,0.008279446,0.9977758
1387.2,1.821955E-05,0.9977866,2.974765,0.008496185,0.9977866
1387.8,1.766181E-05,0.9977974,2.976052,0.008236098,0.9977974
1388.4,1.719702E-05,0.9978078,2.977339,0.008019358,0.9978078
1389,1.645337E-05,0.9978179,2.978625,0.007672575,0.9978179
1389.6,1.48731E-05,0.9978273,2.979912,0.006935661,0.9978273
1390.2,1.580267E-05,0.9978365,2.981199,0.00736914,0.9978365
1390.8,1.347875E-05,0.9978453,2.982485,0.006285443,0.9978453
1391.4,1.347875E-05,0.9978534,2.983772,0.006285443,0.9978534
1392,1.412944E-05,0.9978617,2.985059,0.006588878,0.9978617
1392.6,1.273509E-05,0.9978697,2.986345,0.00593866,0.9978697
1393.2,1.478014E-05,0.997878,2.987632,0.006892313,0.997878
1393.8,1.440832E-05,0.9978867,2.988919,0.006718922,0.9978867
1394.4,1.412944E-05,0.9978953,2.990205,0.006588878,0.9978953
1395,1.48731E-05,0.997904,2.991492,0.006935661,0.997904
1395.6,1.524493E-05,0.997913,2.992779,0.007109053,0.997913
1396.2,1.48731E-05,0.9979221,2.994065,0.006935661,0.9979221
1396.8,1.468719E-05,0.9979309,2.995352,0.006848965,0.9979309
1397.4,1.450127E-05,0.9979397,2.996639,0.00676227,0.9979397
1398,1.55238E-05,0.9979487,2.997925,0.007239096,0.9979487
1398.6,1.450127E-05,0.9979577,2.999212,0.00676227,0.9979577
1399.2,1.524493E-05,0.9979666,3.000498,0.007109053,0.9979666
1399.8,1.505901E-05,0.9979757,3.001785,0.007022357,0.9979757
1400.4,1.515197E-05,0.9979848,3.003072,0.007065705,0.9979848
1401,1.468719E-05,0.9979937,3.004358,0.006848965,0.9979937
1401.6,1.431536E-05,0.9980024,3.005645,0.006675574,0.9980024
1402.2,1.654632E-05,0.9980117,3.006932,0.007715923,0.9980117
1402.8,1.394353E-05,0.9980209,3.008218,0.006502182,0.9980209
1403.4,1.254918E-05,0.9980288,3.009505,0.005851964,0.9980288
1404,1.42224E-05,0.9980368,3.010792,0.006632226,0.9980368
1404.6,1.450127E-05,0.9980455,3.012078,0.00676227,0.9980455
1405.2,1.217735E-05,0.9980535,3.013365,0.005678573,0.9980535
1405.8,1.227031E-05,0.9980608,3.014652,0.00572192,0.9980608
1406.4,1.199144E-05,0.9980681,3.015938,0.005591877,0.9980681
1407,1.106187E-05,0.998075,3.017225,0.005158398,0.998075
1407.6,1.115482E-05,0.9980816,3.018512,0.005201746,0.9980816
1408.2,1.115482E-05,0.9980883,3.019798,0.005201746,0.9980883
1408.8,1.003934E-05,0.9980947,3.021085,0.004681571,0.9980947
1409.4,1.050413E-05,0.9981009,3.022372,0.004898311,0.9981009
1410,1.124778E-05,0.9981074,3.023658,0.005245094,0.9981074
1410.6,1.124778E-05,0.9981141,3.024945,0.005245094,0.9981141
1411.2,1.217735E-05,0.9981212,3.026232,0.005678573,0.9981212
1411.8,1.319988E-05,0.9981288,3.027518,0.006155399,0.9981288
1412.4,1.292101E-05,0.9981366,3.028805,0.006025356,0.9981366
1413,1.366466E-05,0.9981446,3.030092,0.006372139,0.9981446
1413.6,1.385057E-05,0.9981528,3.031378,0.006458834,0.9981528
1414.2,1.496606E-05,0.9981615,3.032665,0.006979009,0.9981615
1414.8,1.478014E-05,0.9981704,3.033952,0.006892313,0.9981704
1415.4,1.375762E-05,0.998179,3.035238,0.006415487,0.998179
1416,1.598858E-05,0.9981879,3.036525,0.007455836,0.9981879
1416.6,1.580267E-05,0.9981974,3.037812,0.00736914,0.9981974
1417.2,1.682519E-05,0.9982072,3.039098,0.007845967,0.9982072
1417.8,1.645337E-05,0.9982172,3.040385,0.007672575,0.9982172
1418.4,1.589563E-05,0.9982269,3.041672,0.007412488,0.9982269
1419,1.608154E-05,0.9982365,3.042958,0.007499184,0.9982365
1419.6,1.515197E-05,0.9982459,3.044245,0.007065705,0.9982459
1420.2,1.347875E-05,0.9982545,3.045532,0.006285443,0.9982545
1420.8,1.236326E-05,0.9982622,3.046818,0.005765268,0.9982622
1421.4,1.245622E-05,0.9982697,3.048105,0.005808616,0.9982697
1422,1.124778E-05,0.9982768,3.049392,0.005245094,0.9982768
1422.6,1.069004E-05,0.9982834,3.050678,0.004985006,0.9982834
1423.2,1.096891E-05,0.9982899,3.051965,0.00511505,0.9982899
1423.8,1.003934E-05,0.9982962,3.053252,0.004681571,0.9982962
1424.4,1.031821E-05,0.9983023,3.054538,0.004811615,0.9983023
1425,9.946385E-06,0.9983083,3.055825,0.004638223,0.9983083
1425.6,9.109774E-06,0.9983141,3.057112,0.004248092,0.9983141
1426.2,1.022526E-05,0.9983199,3.058398,0.004768267,0.9983199
1426.8,9.946385E-06,0.9983259,3.059685,0.004638223,0.9983259
1427.4,1.01323E-05,0.9983319,3.060972,0.004724919,0.9983319
1428,1.161961E-05,0.9983385,3.062258,0.005418485,0.9983385
1428.6,1.134074E-05,0.9983453,3.063545,0.005288442,0.9983453
1429.2,1.096891E-05,0.998352,3.064832,0.00511505,0.998352
1429.8,1.264213E-05,0.9983591,3.066118,0.005895312,0.9983591
1430.4,1.087595E-05,0.9983662,3.067405,0.005071702,0.9983662
1431,1.115482E-05,0.9983728,3.068692,0.005201746,0.9983728
1431.6,1.14337E-05,0.9983796,3.069978,0.00533179,0.9983796
1432.2,1.041117E-05,0.9983861,3.071265,0.004854963,0.9983861
1432.8,1.236326E-05,0.998393,3.072552,0.005765268,0.998393
1433.4,1.14337E-05,0.9984001,3.073838,0.00533179,0.9984001
1434,1.161961E-05,0.998407,3.075125,0.005418485,0.998407
1434.6,1.208439E-05,0.9984141,3.076412,0.005635225,0.9984141
1435.2,1.199144E-05,0.9984213,3.077698,0.005591877,0.9984213
1435.8,1.041117E-05,0.9984281,3.078985,0.004854963,0.9984281
1436.4,1.254918E-05,0.998435,3.080272,0.005851964,0.998435
1437,1.208439E-05,0.9984423,3.081558,0.005635225,0.9984423
1437.6,1.152665E-05,0.9984494,3.082845,0.005375137,0.9984494
1438.2,1.152665E-05,0.9984563,3.084132,0.005375137,0.9984563
1438.8,1.180552E-05,0.9984633,3.085418,0.005505181,0.9984633
1439.4,1.115482E-05,0.9984702,3.086705,0.005201746,0.9984702
1440,1.152665E-05,0.998477,3.087992,0.005375137,0.998477
1440.6,1.069004E-05,0.9984837,3.089278,0.004985006,0.9984837
1441.2,1.161961E-05,0.9984904,3.090565,0.005418485,0.9984904
1441.8,1.124778E-05,0.9984972,3.091852,0.005245094,0.9984972
1442.4,1.124778E-05,0.998504,3.093138,0.005245094,0.998504
1443,1.161961E-05,0.9985109,3.094425,0.005418485,0.9985109
1443.6,1.245622E-05,0.9985181,3.095712,0.005808616,0.9985181
1444.2,1.254918E-05,0.9985256,3.096998,0.005851964,0.9985256
1444.8,1.301396E-05,0.9985333,3.098285,0.006068704,0.9985333
1445.4,1.450127E-05,0.9985415,3.099572,0.00676227,0.9985415
1446,1.543084E-05,0.9985505,3.100858,0.007195748,0.9985505
1446.6,1.589563E-05,0.9985599,3.102145,0.007412488,0.9985599
1447.2,1.570971E-05,0.9985694,3.103432,0.007325792,0.9985694
1447.8,1.55238E-05,0.9985787,3.104718,0.007239096,0.9985787
1448.4,1.440832E-05,0.9985877,3.106005,0.006718922,0.9985877
1449,1.459423E-05,0.9985964,3.107292,0.006805618,0.9985964
1449.6,1.282805E-05,0.9986046,3.108578,0.005982008,0.9986046
1450.2,1.282805E-05,0.9986123,3.109865,0.005982008,0.9986123
1450.8,1.282805E-05,0.99862,3.111152,0.005982008,0.99862
1451.4,1.282805E-05,0.9986277,3.112438,0.005982008,0.9986277
1452,1.273509E-05,0.9986354,3.113725,0.00593866,0.9986354
1452.6,1.236326E-05,0.9986429,3.115012,0.005765268,0.9986429
1453.2,1.189848E-05,0.9986502,3.116298,0.005548529,0.9986502
1453.8,1.096891E-05,0.9986571,3.117585,0.00511505,0.9986571
1454.4,1.180552E-05,0.9986639,3.118872,0.005505181,0.9986639
1455,9.667515E-06,0.9986703,3.120158,0.00450818,0.9986703
1455.6,9.20273E-06,0.998676,3.121445,0.00429144,0.998676
1456.2,1.041117E-05,0.9986819,3.122731,0.004854963,0.9986819
1456.8,9.20273E-06,0.9986878,3.124018,0.00429144,0.9986878
1457.4,8.830903E-06,0.9986932,3.125305,0.004118049,0.9986932
1458,9.016817E-06,0.9986985,3.126591,0.004204745,0.9986985
1458.6,1.01323E-05,0.9987043,3.127878,0.004724919,0.9987043
1459.2,1.041117E-05,0.9987104,3.129165,0.004854963,0.9987104
1459.8,9.388644E-06,0.9987164,3.130451,0.004378136,0.9987164
1460.4,1.003934E-05,0.9987222,3.131738,0.004681571,0.9987222
1461,1.059708E-05,0.9987284,3.133025,0.004941659,0.9987284
1461.6,9.946385E-06,0.9987346,3.134311,0.004638223,0.9987346
1462.2,1.0783E-05,0.9987408,3.135598,0.005028354,0.9987408
1462.8,9.760472E-06,0.998747,3.136885,0.004551528,0.998747
